,question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at,correct_flag,question_flag
5288,q5894,b4426,e4426,c,5,74,1519104283969,73,183
5289,q5895,b4427,e4427,c,5,119,1519104285938,81,110
5290,q5896,b4428,e4428,a,5,119,1519104287901,114,185
5291,q5897,b4429,e4429,b,5,87,1519104289906,202,444
5292,q5898,b4430,e4430,d,5,119,1519104291999,72,108
5293,q5899,b4431,e4431,c,5,121,1519104294019,151,263
5294,q5900,b4432,e4432,c,5,120,1519104296442,292,526
5295,q5901,b4433,e4433,d,5,119,1519104298578,109,243
5296,q5902,b4434,e4434,a,5,119,1519104300738,72,98
5297,q5904,b4436,e4436,c,5,98,1561367047331,292,621
5298,q5905,b4437,e4437,a,5,84,1561367049504,62,90
5299,q5906,b4438,e4438,b,5,80,1561367051906,289,489
5300,q5908,b4440,e4440,d,5,80,1561367054054,121,212
5301,q5909,b4441,e4441,c,5,80,1561367056176,97,151
5302,q5910,b4442,e4442,a,5,84,1561367058176,95,227
5303,q5911,b4443,e4443,a,5,98,1561367060334,83,148
5304,q5912,b4444,e4444,b,5,80,1561367062330,164,382
5305,q5913,b4445,e4445,b,5,84,1561367064244,99,143
5306,q5914,b4446,e4446,b,5,84,1561367066156,121,224
5307,q5915,b4447,e4447,a,5,104,1561367068054,162,232
5308,q5916,b4448,e4448,b,5,84,1561367069954,124,218
5309,q5917,b4449,e4449,d,5,84,1561367072100,198,457
5310,q5918,b4450,e4450,c,5,84,1561367074060,76,129
5311,q5919,b4451,e4451,a,5,84,1561367076090,62,113
5312,q5920,b4452,e4452,a,5,84,1561367078366,90,161
5313,q5921,b4453,e4453,d,5,104,1561367080527,183,349
5314,q5922,b4454,e4454,d,5,80,1561367082490,143,291
5315,q5923,b4455,e4455,d,5,84,1561367084574,150,392
5316,q5924,b4456,e4456,c,5,84,1561367086568,76,142
5317,q5925,b4457,e4457,a,5,80,1561367088808,102,216
5318,q5926,b4458,e4458,d,5,84,1561367090832,102,226
5319,q5927,b4459,e4459,d,5,80,1561367092997,82,205
5320,q5928,b4460,e4460,d,5,80,1561367095044,85,225
5321,q5929,b4461,e4461,d,5,122,1561367097040,511,867
5322,q5930,b4462,e4462,a,5,80,1561367098957,97,193
5323,q5931,b4463,e4463,c,5,84,1561367100812,97,133
5324,q5932,b4464,e4464,d,5,84,1561367102986,67,121
5325,q5933,b4465,e4465,b,5,84,1561367104973,76,92
5326,q5934,b4466,e4466,b,5,80,1561367106976,125,192
5327,q5935,b4467,e4467,d,5,84,1561367109238,69,164
5328,q5936,b4468,e4468,b,5,84,1561367111192,77,126
5329,q5937,b4469,e4469,d,5,84,1561367113766,155,328
5330,q5938,b4470,e4470,a,5,84,1561367116721,74,127
5331,q5939,b4471,e4471,a,5,71,1561367118661,38,46
5332,q5941,b4473,e4473,b,5,84,1561367120978,125,253
5333,q5942,b4474,e4474,b,5,84,1561367123072,73,86
5334,q5943,b4475,e4475,b,5,84,1561367125139,93,134
5335,q5944,b4476,e4476,c,5,84,1561367127521,144,241
5336,q5946,b4478,e4478,c,5,80,1561367129557,109,180
5337,q5947,b4479,e4479,a,5,84,1561367131431,104,151
5338,q5948,b4480,e4480,a,5,84,1561367133235,402,1015
5339,q5949,b4481,e4481,a,5,84,1561367135077,124,260
5340,q5950,b4482,e4482,d,5,80,1561367136955,114,260
5341,q5951,b4483,e4483,b,5,80,1561367139085,126,273
5342,q5952,b4484,e4484,a,5,80,1561367141222,95,157
5343,q5953,b4485,e4485,a,5,80,1561367143153,199,425
5344,q5954,b4486,e4486,a,5,80,1561367145633,107,216
5345,q5955,b4487,e4487,b,5,80,1561367147710,158,247
5346,q5956,b4488,e4488,b,5,84,1561367150070,92,183
5347,q5957,b4489,e4489,c,5,84,1561367152138,210,376
5348,q5958,b4490,e4490,a,5,84,1561367154154,96,169
5349,q5959,b4491,e4491,b,5,98,1561367156237,87,131
5350,q5960,b4492,e4492,c,5,104,1561367158280,265,393
5351,q5961,b4493,e4493,a,5,84,1561367160264,91,142
5352,q5962,b4494,e4494,c,5,98,1561367162133,79,111
5353,q5964,b4496,e4496,a,5,84,1561367164153,76,121
5354,q5965,b4497,e4497,b,5,80,1561367166165,166,358
5355,q5966,b4498,e4498,d,5,98,1561367168140,54,73
5356,q5967,b4499,e4499,b,5,84,1561367170262,167,315
5357,q5968,b4500,e4500,b,5,84,1561367172424,115,361
5358,q5969,b4501,e4501,a,5,84,1561367174310,117,184
5359,q5970,b4502,e4502,a,5,80,1561367176312,107,174
5360,q5971,b4503,e4503,a,5,84,1561367178571,88,139
5361,q5972,b4504,e4504,c,5,80,1561367180760,187,303
5362,q5973,b4505,e4505,b,5,84,1561367182849,96,151
5363,q5974,b4506,e4506,c,5,84,1561367184824,73,139
5364,q5975,b4507,e4507,b,5,84,1561367186914,59,124
5365,q5976,b4508,e4508,a,5,84,1561367188895,153,277
5366,q5977,b4509,e4509,a,5,80,1561367190805,104,172
5367,q5978,b4510,e4510,b,5,80,1561367192772,93,170
5368,q5979,b4511,e4511,a,5,80,1561367194971,106,170
5369,q5980,b4512,e4512,c,5,98,1561367196942,68,115
5370,q5982,b4514,e4514,a,5,98,1561367198796,36,60
5371,q5983,b4515,e4515,b,5,98,1561367200712,54,70
5372,q5984,b4516,e4516,d,5,98,1561367202509,80,112
5373,q5985,b4517,e4517,b,5,98,1561367204754,53,94
5374,q5986,b4518,e4518,b,5,98,1561367206798,77,108
5375,q5987,b4519,e4519,a,5,104,1561367208799,157,208
5376,q5988,b4520,e4520,a,5,84,1561367210974,77,195
5377,q5989,b4521,e4521,a,5,84,1561367213232,130,272
5378,q5990,b4522,e4522,a,5,98,1561367215561,61,84
5379,q5991,b4523,e4523,a,5,80,1561367217738,139,229
5380,q5992,b4524,e4524,a,5,119,1561367220011,47,55
5381,q5993,b4525,e4525,a,5,98,1561367222037,60,78
5382,q5994,b4526,e4526,a,5,98,1561367224153,65,78
5383,q5995,b4527,e4527,a,5,84,1561367225938,75,141
5384,q5996,b4528,e4528,a,5,104,1561367228192,371,1179
5385,q5997,b4529,e4529,a,5,98,1561367230358,97,177
5386,q5998,b4530,e4530,a,5,84,1561367232293,72,88
5387,q5999,b4531,e4531,a,5,98,1561367234169,67,125
5388,q6000,b4532,e4532,a,5,98,1561367236009,85,120
5389,q6001,b4533,e4533,a,5,84,1561367238033,79,107
5390,q6002,b4534,e4534,a,5,84,1561367240547,117,218
5391,q6003,b4535,e4535,a,5,98,1561367242986,78,140
5392,q6004,b4536,e4536,a,5,98,1561367245448,57,84
5393,q6006,b4538,e4538,a,5,98,1561367247759,71,114
5394,q6007,b4539,e4539,a,5,84,1561367249789,137,329
5395,q6008,b4540,e4540,a,5,98,1561367252203,94,194
5396,q6009,b4541,e4541,a,5,98,1561367254436,75,108
5397,q6010,b4542,e4542,a,5,104,1561367256581,264,547
5398,q6011,b4543,e4543,a,5,98,1561367258878,100,230
5399,q6012,b4544,e4544,a,5,98,1561367261377,33,52
5400,q6013,b4545,e4545,a,5,104,1561367263598,213,305
5401,q6014,b4546,e4546,a,5,80,1561367266217,151,223
5402,q6015,b4547,e4547,a,5,98,1561367268634,68,91
5403,q6016,b4548,e4548,a,5,98,1561367270938,82,243
5404,q6017,b4549,e4549,c,5,96,1568635802178,265,388
5405,q6018,b4550,e4550,c,5,86,1568635805364,48,57
5406,q6019,b4551,e4551,c,5,86,1568635808581,64,81
5407,q6020,b4552,e4552,d,5,96,1568635811764,372,674
5408,q6021,b4553,e4553,a,5,82,1568635815049,299,453
5409,q6022,b4554,e4554,b,5,96,1568635818262,305,618
5410,q6023,b4555,e4555,c,5,86,1568635821518,78,119
5411,q6024,b4556,e4556,a,5,103,1568635824727,192,449
5412,q6025,b4557,e4557,b,5,82,1568635828007,190,339
5413,q6026,b4558,e4558,a,5,96,1568635831256,182,451
5414,q6027,b4559,e4559,c,5,86,1568635834307,97,145
5415,q6028,b4560,e4560,d,5,96,1561368293241,207,463
5416,q6029,b4561,e4561,c,5,103,1568635837480,256,618
5417,q6030,b4562,e4562,a,5,103,1568635840646,204,404
5418,q6031,b4563,e4563,d,5,82,1568635844227,180,419
5419,q6032,b4564,e4564,b,5,77,1568635847590,175,234
5420,q6033,b4565,e4565,d,5,106,1568635850744,190,479
5421,q6034,b4566,e4566,b,5,106,1568635854098,91,162
5422,q6035,b4567,e4567,b,5,106,1568635857249,178,276
5423,q6037,b4569,e4569,c,5,82,1568635860543,217,419
5424,q6038,b4570,e4570,d,5,103,1568635863913,255,573
5425,q6039,b4571,e4571,b,5,106,1568635867297,171,502
5426,q6040,b4572,e4572,c,5,72,1568635870517,347,504
5427,q6041,b4573,e4573,a,5,86,1568635873985,69,104
5428,q6042,b4574,e4574,b,5,106,1568635877025,196,519
5429,q6043,b4575,e4575,c,5,103,1568635880362,265,444
5430,q6044,b4576,e4576,d,5,103,1568635883702,166,395
5431,q6045,b4577,e4577,d,5,103,1568635887107,300,972
5432,q6046,b4578,e4578,b,5,86,1568635890369,64,82
5433,q6047,b4579,e4579,d,5,96,1568635893289,200,299
5434,q6048,b4580,e4580,a,5,103,1568635896658,225,502
5435,q6049,b4581,e4581,b,5,103,1568635899848,303,1175
5436,q6050,b4582,e4582,a,5,103,1568635903310,176,490
5437,q6052,b4584,e4584,b,5,82,1568635906693,216,582
5438,q6053,b4585,e4585,b,5,103,1568635909928,272,408
5439,q6054,b4586,e4586,c,5,82,1568635913581,194,388
5440,q6055,b4587,e4587,b,5,121,1568635916616,209,376
5441,q6056,b4588,e4588,b,5,90,1568635919700,375,840
5442,q6057,b4589,e4589,c,5,121,1568635922780,205,361
5443,q6058,b4590,e4590,b,5,87,1568635926036,357,611
5444,q6059,b4591,e4591,d,5,120,1568635929536,230,346
5445,q6060,b4592,e4592,c,5,122,1568635932939,207,286
5446,q6061,b4593,e4593,b,5,120,1568635935901,179,269
5447,q6062,b4594,e4594,d,5,95,1568635939264,390,859
5448,q6063,b4595,e4595,d,5,73,1568635942423,301,593
5449,q6064,b4596,e4596,d,5,120,1568635946256,239,386
5450,q6066,b4598,e4598,d,5,90,1568635949454,209,358
5451,q6067,b4599,e4599,a,5,119,1568635954577,65,77
5452,q6068,b4600,e4600,a,5,87,1568635957686,184,486
5453,q6069,b4601,e4601,a,5,87,1568635961341,255,627
5454,q6070,b4602,e4602,d,5,119,1568635964745,171,684
5455,q6071,b4603,e4603,b,5,126,1568635968532,773,1862
5456,q6072,b4604,e4604,d,5,95,1568635972219,326,710
5457,q6073,b4605,e4605,b,5,123,1568635975706,456,875
5458,q6074,b4606,e4606,a,5,125,1568635978848,797,1423
5459,q6075,b4607,e4607,a,5,90,1568635982476,227,447
5460,q6076,b4608,e4608,b,5,73,1568635986084,377,808
5461,q6077,b4609,e4609,a,5,119,1565337311640,143,240
5462,q6079,b4611,e4611,d,5,119,1565337313357,77,130
5463,q6080,b4612,e4612,a,5,119,1565337315261,103,186
5464,q6081,b4613,e4613,c,5,120,1565337317301,296,590
5465,q6082,b4614,e4614,b,5,120,1565337319304,447,740
5466,q6084,b4616,e4616,c,5,119,1565337321104,99,157
5467,q6085,b4617,e4617,c,5,120,1565337322735,595,1045
5468,q6086,b4618,e4618,d,5,119,1565337324546,152,313
5469,q6087,b4619,e4619,a,5,87,1565337326418,294,484
5470,q6088,b4620,e4620,b,5,119,1565337328323,102,204
5471,q6089,b4621,e4621,b,5,119,1565337330114,89,155
5472,q6091,b4623,e4623,c,5,87,1565337332027,308,559
5473,q6092,b4624,e4624,c,5,119,1565337334054,133,231
5474,q6093,b4625,e4625,b,5,119,1565337335922,63,97
5475,q6094,b4626,e4626,b,5,119,1565337337821,74,119
5476,q6095,b4627,e4627,c,5,119,1565337339680,86,161
5477,q6096,b4628,e4628,c,5,119,1565337341750,97,141
5478,q6097,b4629,e4629,a,5,121,1565337343641,273,569
5479,q6098,b4630,e4630,b,5,120,1565337345457,155,293
5480,q6099,b4631,e4631,a,5,120,1565337347234,161,330
5481,q6100,b4632,e4632,d,5,95,1565337349174,319,689
5482,q6101,b4633,e4633,c,5,120,1565337350990,233,348
5483,q6102,b4634,e4634,d,5,87,1565337352845,254,547
5484,q6103,b4635,e4635,d,5,121,1565337354621,175,468
5485,q6104,b4636,e4636,b,5,119,1565337356373,76,123
5486,q6105,b4637,e4637,c,5,119,1565337358319,58,81
5487,q6106,b4638,e4638,d,5,90,1565337359975,201,439
5488,q6107,b4639,e4639,a,5,119,1565337361840,66,127
5489,q6108,b4640,e4640,c,5,119,1565337363721,130,293
5490,q6109,b4641,e4641,d,5,119,1565337365886,72,114
5491,q6110,b4642,e4642,b,5,87,1565337367929,353,627
5492,q6111,b4643,e4643,b,5,121,1565337369712,180,342
5493,q6112,b4644,e4644,a,5,87,1565337371403,382,629
5494,q6113,b4645,e4645,c,5,119,1565337373221,93,133
5495,q6114,b4646,e4646,c,5,87,1565337374994,401,616
5496,q6115,b4647,e4647,c,5,120,1565337376905,472,717
5497,q6116,b4648,e4648,a,5,119,1565337378812,99,145
5498,q6117,b4649,e4649,d,5,119,1565337380545,50,71
5499,q6118,b4650,e4650,c,5,87,1565337382310,192,376
5500,q6119,b4651,e4651,c,5,119,1565337384025,214,409
5501,q6120,b4652,e4652,c,5,122,1565337385913,218,304
5502,q6121,b4653,e4653,d,5,87,1565337387830,203,424
5503,q6123,b4655,e4655,b,5,119,1565337389737,100,187
5504,q6124,b4656,e4656,b,5,119,1565337391513,78,148
5505,q6125,b4657,e4657,a,5,119,1565337393284,139,215
5506,q6126,b4658,e4658,a,5,90,1565337394995,235,480
5507,q6127,b4659,e4659,a,5,73,1565337396843,831,1483
5508,q6129,b4661,e4661,c,5,119,1565337398816,105,168
5509,q6131,b4663,e4663,c,5,90,1565337400504,262,515
5510,q6132,b4664,e4664,d,5,119,1565337402215,92,178
5511,q6133,b4665,e4665,a,5,119,1565337404017,105,160
5512,q6134,b4666,e4666,a,5,119,1565337405853,84,123
5513,q6136,b4668,e4668,c,5,87,1565337407524,285,702
5514,q6137,b4669,e4669,a,5,119,1565337409460,64,107
5515,q6138,b4670,e4670,d,5,120,1565337411220,189,328
5516,q6139,b4671,e4671,b,5,95,1565337413118,340,477
5517,q6140,b4672,e4672,a,5,87,1565337415005,354,642
5518,q6141,b4673,e4673,b,5,87,1565337416675,255,416
5519,q6142,b4674,e4674,b,5,121,1565337418478,304,540
5520,q6143,b4675,e4675,c,5,83,1561366527371,73,107
5521,q6144,b4676,e4676,b,5,88,1564125496180,130,201
5522,q6145,b4677,e4677,b,5,76,1561366529335,197,311
5523,q6146,b4678,e4678,d,5,85,1561366531234,83,160
5524,q6147,b4679,e4679,b,5,89,1564125498309,432,745
5525,q6148,b4680,e4680,a,5,74,1564125501138,77,133
5526,q6149,b4681,e4681,a,5,78,1564125503838,69,98
5527,q6150,b4682,e4682,c,5,76,1561366533203,126,230
5528,q6151,b4683,e4683,d,5,85,1564125506041,79,201
5529,q6152,b4684,e4684,c,5,90,1564125508679,215,586
5530,q6153,b4685,e4685,c,5,74,1564125511021,60,126
5531,q6154,b4686,e4686,d,5,77,1564125513551,103,222
5532,q6155,b4687,e4687,d,5,84,1564125515902,92,145
5533,q6156,b4688,e4688,b,5,91,1564125518641,700,1559
5534,q6157,b4689,e4689,d,5,83,1561366535309,70,210
5535,q6158,b4690,e4690,a,5,78,1564125521709,98,208
5536,q6159,b4691,e4691,c,5,85,1561366537381,110,176
5537,q6160,b4692,e4692,a,5,92,1564125524002,591,1115
5538,q6161,b4693,e4693,c,5,85,1561366539446,81,170
5539,q6162,b4694,e4694,b,5,80,1564125526464,303,611
5540,q6163,b4695,e4695,b,5,93,1564125528721,308,564
5541,q6164,b4696,e4696,a,5,94,1564125530908,308,834
5542,q6165,b4697,e4697,a,5,74,1564125533978,44,115
5543,q6166,b4698,e4698,a,5,85,1564125536111,140,404
5544,q6167,b4699,e4699,b,5,71,1564125538376,34,41
5545,q6168,b4700,e4700,a,5,76,1561366541623,439,800
5546,q6169,b4701,e4701,d,5,84,1564125540543,77,319
5547,q6170,b4702,e4702,b,5,95,1564125543301,377,810
5548,q6171,b4703,e4703,d,5,96,1564125545580,309,1322
5549,q6172,b4704,e4704,c,5,83,1561366543584,121,295
5550,q6173,b4705,e4705,a,5,77,1564125547968,294,714
5551,q6174,b4706,e4706,b,5,83,1561366545619,117,220
5552,q6175,b4707,e4707,d,5,97,1564125550386,614,1277
5553,q6176,b4708,e4708,d,5,98,1564125552482,212,618
5554,q6177,b4709,e4709,d,5,99,1564125554767,469,936
5555,q6178,b4710,e4710,b,5,85,1561366547570,111,288
5556,q6179,b4711,e4711,a,5,85,1564125559984,129,250
5557,q6180,b4712,e4712,a,5,77,1561366549635,178,341
5558,q6181,b4713,e4713,c,5,80,1564125563472,194,419
5559,q6182,b4714,e4714,d,5,72,1558092749040,176,417
5560,q6183,b4715,e4715,b,5,140,1558092751282,706,1720
5561,q6184,b4716,e4716,b,5,128,1558092753877,393,573
5562,q6185,b4717,e4717,c,5,145,1558092756175,858,2031
5563,q6186,b4718,e4718,d,5,140,1558092758506,802,1877
5564,q6187,b4719,e4719,a,5,140,1558092761083,671,1465
5565,q6188,b4720,e4720,d,5,128,1558092763311,736,1999
5566,q6189,b4721,e4721,a,5,97,1558092765460,677,1963
5567,q6190,b4722,e4722,a,5,72,1558092768123,187,264
5568,q6191,b4723,e4723,a,5,121,1558092770274,155,235
5569,q6192,b4724,e4724,c,5,87,1558092772847,262,451
5570,q6193,b4725,e4725,a,5,95,1558092775298,460,902
5571,q6194,b4726,e4726,a,5,123,1558092777758,456,1042
5572,q6196,b4728,e4728,a,5,120,1558092779978,462,758
5573,q6197,b4729,e4729,c,5,87,1558092782215,196,411
5574,q6198,b4730,e4730,a,5,90,1558092784487,192,389
5575,q6199,b4731,e4731,a,5,121,1558092786888,154,255
5576,q6200,b4732,e4732,c,5,95,1558092789039,364,866
5577,q6201,b4733,e4733,c,5,119,1558092791532,108,187
5578,q6202,b4734,e4734,b,5,95,1558092797088,352,683
5579,q6203,b4735,e4735,b,5,82,1558092799424,160,295
5580,q6205,b4737,e4737,d,5,82,1558092801941,135,393
5581,q6206,b4738,e4738,c,5,90,1558092804463,324,613
5582,q6207,b4739,e4739,b,5,119,1558092807047,105,135
5583,q6208,b4740,e4740,b,5,120,1558092809391,247,404
5584,q6209,b4741,e4741,b,5,119,1558092811784,97,142
5585,q6210,b4742,e4742,a,5,121,1558092814265,213,353
5586,q6211,b4743,e4743,a,5,88,1558092816659,133,195
5587,q6212,b4744,e4744,b,5,88,1558092819079,115,244
5588,q6213,b4745,e4745,b,5,88,1558092821379,388,1073
5589,q6215,b4747,e4747,b,5,88,1558092823789,339,583
5590,q6216,b4748,e4748,c,5,88,1558092826005,191,265
5591,q6217,b4749,e4749,b,5,88,1558092828415,243,373
5592,q6219,b4751,e4751,d,5,88,1558092830765,224,417
5593,q6220,b4752,e4752,a,5,88,1558092833340,139,218
5594,q6221,b4753,e4753,c,5,99,1558092835669,714,1623
5595,q6222,b4754,e4754,c,5,99,1558092837855,658,1343
5596,q6224,b4756,e4756,c,5,99,1558092840463,425,833
5597,q6225,b4757,e4757,c,5,99,1558092842818,842,1825
5598,q6226,b4758,e4758,c,5,135,1519099682793,148,175
5599,q6227,b4759,e4759,c,5,74,1519099684725,73,178
5600,q6228,b4760,e4760,b,5,88,1519099686589,111,132
5601,q6229,b4761,e4761,a,5,71,1519099688456,65,91
5602,q6230,b4762,e4762,d,5,77,1571282321177,159,347
5603,q6231,b4763,e4763,b,5,104,1519099690274,190,250
5604,q6232,b4764,e4764,d,5,85,1571282323018,52,117
5605,q6233,b4765,e4765,d,5,83,1571282324828,84,162
5606,q6234,b4766,e4766,c,5,90,1519099692219,249,553
5607,q6235,b4767,e4767,a,5,119,1519099694121,106,240
5608,q6236,b4768,e4768,b,5,74,1519099696196,25,34
5609,q6237,b4769,e4769,d,5,79,1519099698128,410,698
5610,q6238,b4770,e4770,a,5,71,1519099700042,44,65
5611,q6239,b4771,e4771,c,5,78,1519099701879,60,108
5612,q6240,b4772,e4772,b,5,85,1571282326777,87,165
5613,q6241,b4773,e4773,d,5,119,1519099703864,101,268
5614,q6242,b4774,e4774,a,5,94,1519099705806,287,396
5615,q6243,b4775,e4775,d,5,100,1519099707759,708,1933
5616,q6244,b4776,e4776,b,5,106,1519099709645,56,85
5617,q6245,b4777,e4777,c,5,85,1571282328580,162,258
5618,q6246,b4778,e4778,a,5,71,1519099711535,22,29
5619,q6247,b4779,e4779,c,5,84,1519099713658,82,106
5620,q6248,b4780,e4780,c,5,74,1519099715525,29,41
5621,q6249,b4781,e4781,a,5,76,1571282330463,101,231
5622,q6250,b4782,e4782,b,5,73,1519099717319,428,1036
5623,q6251,b4783,e4783,d,5,119,1519099719252,101,195
5624,q6252,b4784,e4784,c,5,83,1571282332265,113,250
5625,q6253,b4785,e4785,c,5,72,1519099721093,444,655
5626,q6254,b4786,e4786,c,5,129,1519099723096,343,1046
5627,q6255,b4787,e4787,c,5,97,1519099724985,829,1780
5628,q6256,b4788,e4788,b,5,78,1519099726897,183,520
5629,q6257,b4789,e4789,d,5,86,1519099728926,139,229
5630,q6258,b4790,e4790,b,5,83,1571282334130,261,465
5631,q6259,b4791,e4791,c,5,83,1571282335996,213,394
5632,q6260,b4792,e4792,c,5,74,1519099730775,35,56
5633,q6261,b4793,e4793,a,5,108,1519099732618,357,787
5634,q6262,b4794,e4794,d,5,88,1519099734485,208,415
5635,q6263,b4795,e4795,c,5,71,1519099736418,127,333
5636,q6264,b4796,e4796,d,5,85,1571282337802,75,126
5637,q6265,b4797,e4797,b,5,83,1571282339645,81,184
5638,q6266,b4798,e4798,d,5,74,1568634482055,36,109
5639,q6267,b4799,e4799,a,5,74,1568634485606,47,111
5640,q6268,b4800,e4800,d,5,74,1568634489170,50,93
5641,q6269,b4801,e4801,a,5,74,1568634492476,132,718
5642,q6270,b4802,e4802,a,5,74,1568634495687,28,56
5643,q6271,b4803,e4803,b,5,74,1568634499030,22,27
5644,q6272,b4804,e4804,d,5,74,1568634502188,37,98
5645,q6273,b4805,e4805,b,5,74,1568634505665,52,90
5646,q6275,b4807,e4807,d,5,74,1568634509022,31,99
5647,q6276,b4808,e4808,b,5,74,1568634512347,100,230
5648,q6277,b4809,e4809,b,5,74,1568634515825,22,38
5649,q6278,b4810,e4810,c,5,74,1568634519162,130,222
5650,q6279,b4811,e4811,a,5,74,1568634522475,42,88
5651,q6281,b4813,e4813,c,5,74,1568634527551,110,144
5652,q6282,b4814,e4814,b,5,74,1568634530808,38,63
5653,q6283,b4815,e4815,d,5,74,1568634533959,32,62
5654,q6284,b4816,e4816,d,5,74,1568634537097,31,66
5655,q6285,b4817,e4817,c,5,74,1568634540109,50,62
5656,q6286,b4818,e4818,a,5,74,1568634543115,44,55
5657,q6287,b4819,e4819,a,5,74,1568634546357,21,25
5658,q6288,b4820,e4820,a,5,74,1568634549430,23,36
5659,q6289,b4821,e4821,d,5,74,1568634552460,31,48
5660,q6290,b4822,e4822,a,5,74,1568634555451,56,98
5661,q6291,b4823,e4823,a,5,74,1568634558549,19,20
5662,q6292,b4824,e4824,d,5,74,1568634561511,106,125
5663,q6294,b4826,e4826,b,5,105,1568634564743,472,795
5664,q6296,b4828,e4828,a,5,74,1568634568050,42,92
5665,q6297,b4829,e4829,c,5,74,1568634571260,81,275
5666,q6298,b4830,e4830,a,5,74,1568634574455,29,69
5667,q6299,b4831,e4831,c,5,74,1568634577556,22,41
5668,q6300,b4832,e4832,a,5,74,1568634580640,43,56
5669,q6301,b4833,e4833,c,5,74,1568634583878,74,167
5670,q6302,b4834,e4834,a,5,74,1568634587010,55,91
5671,q6303,b4835,e4835,d,5,74,1568634590110,101,167
5672,q6304,b4836,e4836,c,5,74,1568634593400,37,51
5673,q6306,b4838,e4838,d,5,74,1568634596597,102,202
5674,q6308,b4840,e4840,b,5,74,1568634599704,82,156
5675,q6310,b4842,e4842,c,5,74,1568634606135,31,71
5676,q6312,b4844,e4844,a,5,74,1568634609244,45,88
5677,q6313,b4845,e4845,c,5,74,1568634612417,44,80
5678,q6314,b4846,e4846,d,5,74,1568634615654,64,186
5679,q6315,b4847,e4847,a,5,74,1568634618726,39,80
5680,q6316,b4848,e4848,a,5,74,1568634622141,43,69
5681,q6317,b4849,e4849,a,5,74,1568634625619,57,111
5682,q6318,b4850,e4850,d,5,129,1558093313381,454,1162
5683,q6319,b4851,e4851,d,5,129,1558093315847,241,515
5684,q6320,b4852,e4852,b,5,94,1558093318181,242,470
5685,q6321,b4853,e4853,d,5,129,1558093320401,290,536
5686,q6322,b4854,e4854,a,5,129,1558093322675,340,561
5687,q6323,b4855,e4855,c,5,129,1558093324799,253,442
5688,q6324,b4856,e4856,b,5,129,1558093327191,320,689
5689,q6325,b4857,e4857,a,5,129,1558093329395,367,648
5690,q6326,b4858,e4858,c,5,129,1558093332122,335,679
5691,q6327,b4859,e4859,b,5,94,1558093334496,461,1029
5692,q6328,b4860,e4860,d,5,94,1558093336970,322,1210
5693,q6329,b4861,e4861,a,5,94,1558093339240,343,601
5694,q6330,b4862,e4862,b,5,94,1558093341777,411,727
5695,q6331,b4863,e4863,d,5,94,1558093344159,353,1033
5696,q6332,b4864,e4864,c,5,94,1558093346866,404,716
5697,q6333,b4865,e4865,a,5,117,1558093352899,319,664
5698,q6334,b4866,e4866,b,5,75,1558093355568,421,683
5699,q6335,b4867,e4867,d,5,79,1558093357845,535,1027
5700,q6336,b4868,e4868,c,5,117,1558093360285,359,1136
5701,q6337,b4869,e4869,d,5,79,1558093362693,438,816
5702,q6338,b4870,e4870,b,5,88,1558093365216,476,1073
5703,q6339,b4871,e4871,a,5,85,1558093367858,202,278
5704,q6340,b4872,e4872,b,5,117,1558093370304,450,1031
5705,q6341,b4873,e4873,b,5,74,1558093372491,44,56
5706,q6342,b4874,e4874,c,5,74,1558093374823,30,54
5707,q6343,b4875,e4875,d,5,74,1558093377179,38,86
